,State Abbreviation,population_2019,FIPS Code,Alt FIPS Code,State,P_1a_foreignBorn,P_1b_hateCrimes,P_2a_freedomIndex,P_3a_stateEqualityRanking,P_3b_verticalLegalRestriction ,P_3c_giniCoefficient,P_4a_empLawEnforcement,P_4b_cultural tightness ,P_4c_horizontalLegalRestriction,P_5a_republican,P_6a_politicsFriendsFamily,P_6b_politicsNeighbors,P_6c_politicsPost,P_6d_politicsMedia,P_6e_politicsVote,P_6f_politicsMeetings,P_6g_politicsOfficial,P_6h_politicsBoycott,P_6i_politicsGroup,P_6j_politicsDonate,E_1a_occupationArtistic,E_1b_occupationEnterprising,E_1c_occupationSocial,E_1d_occupationsConventional,E_1e_occupationsInvestigative,E_1f_occupationsRealistic,E_2a_gdp,E_3a_entrepreneursRates,E_3b_startUpSurvival,E_3c_opportunitySharesEntrepreneurs,E_3d_kauffmanIndex,E_3e_economicFreedomIndex,S_1a_lgbtqEquality,S_1b_lgbtqTravelIndex,S_2a_collectivism,S_3a_volunteersRatio,S_3b_volunteersHours,S_3c_neighborsFavours,S_3d_neighborhoodPositive,S_4a_donateNonPolitical,S_4b_nonProfit,S_4c_charitableContributions,S_5a_violentCrimes,S_6a_religiousVery,S_6b_religiousModerately,S_6c_religiousNon,S_6d_religiousAdherents,S_6e_religiousCongregations,S_7a_trustNeighbours,S_7b_trustGeneral,S_8a_educBachelor,S_9a_urbanPop,S_9b_fiveThirtyEightUrbanIndex,H_1a_wellBeing,H_2a_depression,SEIA Ranking 2017,Creativity Index ,population_2019_log,health,education,diversity,monetary,infrastructure,atmosphere,sustainability score,staff welfare (PC1),financial benefits (PC2),pca-one-rank,pca-two-rank,welfare premium,total reviews,total reviews_log,total_reviews_state_population_interaction,E_2a_gdp_log,P_3c_giniCoefficient_log,FIPS Code_log,Alt FIPS Code_log,P_1a_foreignBorn_log,P_1b_hateCrimes_log,P_2a_freedomIndex_log,P_3a_stateEqualityRanking_log,P_3b_verticalLegalRestriction _log,P_4a_empLawEnforcement_log,P_4b_cultural tightness _log,P_4c_horizontalLegalRestriction_log,P_5a_republican_log,P_6a_politicsFriendsFamily_log,P_6b_politicsNeighbors_log,P_6c_politicsPost_log,P_6d_politicsMedia_log,P_6e_politicsVote_log,P_6f_politicsMeetings_log,P_6g_politicsOfficial_log,P_6h_politicsBoycott_log,P_6i_politicsGroup_log,P_6j_politicsDonate_log,E_1a_occupationArtistic_log,E_1b_occupationEnterprising_log,E_1c_occupationSocial_log,E_1d_occupationsConventional_log,E_1e_occupationsInvestigative_log,E_1f_occupationsRealistic_log,E_3d_kauffmanIndex_log,E_3e_economicFreedomIndex_log,S_1a_lgbtqEquality_log,S_1b_lgbtqTravelIndex_log,S_2a_collectivism_log,S_3b_volunteersHours_log,S_3c_neighborsFavours_log,S_3d_neighborhoodPositive_log,S_4a_donateNonPolitical_log,S_4b_nonProfit_log,S_4c_charitableContributions_log,S_5a_violentCrimes_log,S_6a_religiousVery_log,S_6b_religiousModerately_log,S_6c_religiousNon_log,S_6d_religiousAdherents_log,S_6e_religiousCongregations_log,S_7a_trustNeighbours_log,S_7b_trustGeneral_log,S_8a_educBachelor_log,S_9a_urbanPop_log,S_9b_fiveThirtyEightUrbanIndex_log,H_1a_wellBeing_log,SEIA Ranking 2017_log,Creativity Index _log,population_2019_log_log,health_log,education_log,diversity_log,monetary_log,infrastructure_log,atmosphere_log,sustainability score_log,PCA1_log,PCA2_log,pca-one-rank_log,pca-two-rank_log,rank-diff_log,total reviews_log_log,total_reviews_state_population_interaction_log,E_2a_gdp_log_log,P_3c_giniCoefficient_log_log,S_9a_urbanPop_log scaled,P_3c_giniCoefficient_log scaled,E_2a_gdp_log scaled,Creativity Index _log scaled,sustainability score scaled,rank-diff scaled,PCA2 scaled,welfare x urban,financial x urban,welfare x financial,welfare premium x welfare,welfare premium x financial,welfare premium x urban
30,NM,2096829,35,35,New Mexico,9.6,50,-0.067765240142402,31.0,0.63,0.4768,2705,45.43,28.4,0.434966692461294,3.54412286077347,5.03887131791257,5.17672629363515,2.49737755208955,0.487987002900225,0.104290517100117,0.105000255848577,0.163102249274486,0.256436575403799,0.100857336397018,0.010989,0.18564,0.017378,0.140787,0.03799,0.360392,46304.0,0.40%,78.63%,75.39%,0.77,-0.293105221574887,26.5,20.0,51.0,23.62%,19,4.696084786,0.18808453,0.414350782,3.9,3.5,832.2,38.0,26.0,36.0,50,5.1,55.4,,27.3,77.4,9.896993,62.6,19.60%,15.0,119,14.5559367614947,3.1440662629651435,5.65921653459792,1.6881670645953077,9.253709019913487,2.8978118210013135,2.6458335043801235,-3.5297178306756964,23.56251574691397,22.420163280860912,57.0,39.0,40.476190476190474,1100,7.003065458786462,101.9361779547036,10.74298362943121,-0.7406581632309971,3.5553480614894135,3.5553480614894135,2.2617630984737906,3.912023005428146,,3.4339872044851463,-0.4620354595965587,7.902857191280582,3.816172679771312,3.3463891451671604,-0.8324858198795092,1.2652906994030761,1.617182112145266,1.6441728668360305,0.915241202146278,-0.7174665068848435,-2.2605748405708006,-2.253792492174468,-1.81337797868088,-1.3608739143283273,-2.294048271595446,-4.51086050651735,-1.683945964609162,-4.052550240565123,-1.9605071690662845,-3.270432311782603,-1.0205629510525922,-0.2613647641344075,,3.2771447329921766,2.995732273553991,3.9318256327243257,2.9444389791664403,1.5467291373031817,-1.6708637895448402,-0.8810423643955155,1.3609765531356006,1.252762968495368,6.724072796548841,3.6375861597263857,3.258096538021482,3.58351893845611,3.912023005428146,1.62924053973028,4.014579593753238,,3.3068867021909143,4.3489867805956814,2.292230973629268,4.136765278106052,2.70805020110221,4.77912349311153,2.6779989352429974,1.1455169503515892,1.7332854611848278,0.5236433631930199,2.2250244462810738,1.0639559076981568,0.972986140198304,,,,4.04305126783455,3.6635616461296463,,1.9463479758789402,4.624346911121937,2.3742528558473706,,77.18467674679248,-58.03402780671318,36.52269373062591,80.9706631260171,21.64328890880689,40.476190476190474,22.420163280860912,22.107862829548896,22.107862829548896,528.2754503536676,16.240920815766387,18.837802414579095,34.199559107287556
31,NY,19453561,36,36,New York,22.4,611,-0.812991335214228,16.0,0.25,0.5149,84108,39.42,63.7,0.374612938400909,3.42749506058043,4.88766892559812,5.04846651590117,2.16526430518406,0.428896720531531,0.08197376527266,0.066666347788709,0.109505114164686,0.203176917317496,0.075785555848923,0.023016,0.213932,0.021974,0.141828,0.038461,0.313961,75131.0,0.30%,79.50%,89.31%,1.59,-0.827876598128729,34.75,24.0,53.0,19.25%,12,4.614459114,0.171633829,0.418722154,4.1,3.2,358.6,31.0,29.0,40.0,51,4.9,45.4,40.6,36.6,87.9,12.55857,61.8,14.88%,10.0,178,16.783540696103653,4.293064330204785,10.227796935316093,2.8536007965575934,6.5891473182434614,7.106775738471932,5.8543975398962305,-0.6229597336117123,58.72332525286822,6.347804217208236,21.0,53.0,100.0,37573,10.534040986325001,176.79850558840954,11.226988535536838,-0.6637825719300413,3.58351893845611,3.58351893845611,3.109060958860994,6.415096959171596,,2.772588722239781,-1.3862943611198906,11.339856966288325,3.674273301724574,4.154184562578117,-0.9818619503243303,1.2318296913389044,1.5867154874964289,1.6190845369555789,0.7725424349196094,-0.8465391337195187,-2.501356018607497,-2.7080549842830144,-2.2117840261158834,-1.5936781656087753,-2.579847560574738,-3.7715656527328902,-1.542097071465087,-3.817895342703448,-1.9531402231640331,-3.258110538119483,-1.1584865046094732,0.4637340162321402,,3.548179572010801,3.1780538303479458,3.970291913552122,2.4849066497880004,1.5291946593526777,-1.7623919726629156,-0.8705476959643926,1.410986973710262,1.1631508098056809,5.8822075611710325,3.4339872044851463,3.367295829986474,3.6888794541139363,3.9318256327243257,1.589235205116581,3.8155121050473024,3.703768066607687,3.6000482404073204,4.476199804691132,2.530403301055066,4.123903364463645,2.302585092994046,5.181783550292085,2.8203986856994003,1.4570007740369257,2.3251092034301393,1.0485816342037986,1.8854239498914036,1.9610486583267575,1.7671930950682169,,,,3.044522437723423,3.970291913552122,3.4657359027997265,2.3546120119141754,5.175010697613575,2.4183205703250423,,91.35034951899837,-99.00000000000004,99.7792637684613,97.72562576398771,45.15367761140237,100.0,6.347804217208236,65.21010013112475,65.21010013112475,372.7641716886478,100.0,13.176963980023192,100.0
32,NC,10488084,37,37,North Carolina,8.4,210,0.138194656598458,25.0,0.88,0.4743,34036,60.67,36.2,0.499343324882955,3.71207168856637,5.0779380234686,5.35383383850666,2.46623004586729,0.431142090403978,0.077134274003855,0.079052518931765,0.099007908198738,0.246823171497092,0.059973853972953,0.009881,0.211872,0.012875,0.125104,0.04432,0.325237,48496.0,0.25%,79.66%,87.46%,-0.05,0.026717099439455,4.75,19.0,56.0,25.80%,19,4.569474946,0.209792062,0.472908989,3.7,4.9,371.8,46.0,31.0,23.0,48,5.4,55.3,31.0,31.3,66.1,10.32481,62.4,19.16%,2.0,103,16.16575031354692,3.6585709330325384,8.695044350490468,2.3543853402647827,9.633876110580319,5.165914340121225,5.056774900052591,-1.103058522985581,44.86102660519984,27.515100421004313,29.0,29.0,61.904761904761905,14085,9.552865680310473,154.42924136675063,10.789236599297585,-0.745915246098601,3.6109179126442243,3.6109179126442243,2.128231705849268,5.3471075307174685,-1.9790920326619106,3.2188758248682006,-0.12783337150988489,10.435174066969449,4.105449341954206,3.5890591188317256,-0.6944613939943263,1.3115901273900454,1.6249052782983173,1.6778129095972631,0.9026906874419931,-0.8413175670982997,-2.562207557582298,-2.53764285078987,-2.3125555512425144,-1.399083103606495,-2.8138465788515687,-4.617141557769312,-1.5517729602397015,-4.352467832432337,-2.078609887599979,-3.116319236543109,-1.123201131642734,,-3.622451490118707,1.55814461804655,2.9444389791664403,4.02535169073515,2.9444389791664403,1.5193983068395,-1.5616384197700595,-0.7488523212659747,1.308332819650179,1.589235205116581,5.918356075287344,3.828641396489095,3.4339872044851463,3.1354942159291497,3.871201010907891,1.6863989535702288,4.012772908528289,3.4339872044851463,3.4436180975461075,4.191168746857641,2.334549736740733,4.133565275375382,0.6931471805599453,4.634728988229636,2.78289482603259,1.2970726157101047,2.1627532484821934,0.8562796913907205,2.265285648521889,1.6420821130652543,1.6207289085606809,,,-1.0893121748660368,3.367295829986474,3.367295829986474,-inf,2.2568411807169686,5.039736006749559,2.3785490260069033,,59.61101524961272,-55.23259881049299,42.56768251256133,74.9623082090566,41.27055119464754,61.904761904761905,27.515100421004313,32.50796175396521,32.50796175396521,1234.3556520314198,47.29144950221366,35.35794329687398,40.39618595176743
33,ND,762062,38,38,North Dakota,4.1,18,0.266151439223414,33.0,0.88,0.4558,2442,51.44,37.9,0.651140487370757,3.46373706297527,4.83337487750161,5.11411898477435,2.05070144078344,0.507885993696668,0.108512229351126,0.100352897188603,0.115192873069477,0.286886953196226,0.078462137327947,0.011909,0.185649,0.014544,0.123264,0.025613,0.395029,70991.0,0.38%,78.44%,92.73%,3.12,0.202736016257224,7.75,17.0,37.0,30.68%,14,4.279283417,0.222127183,0.53933436,6.2,3.6,284.6,40.0,31.0,29.0,67,8.4,71.4,,30.0,59.9,9.054678,62.9,18.14%,50.0,48,13.543783196188242,1.8117880442140841,9.356866660012841,1.1985301251493674,10.645937867848296,2.008865354203638,5.028783145580587,-2.007011130712817,27.481761289462998,40.303622012351646,53.0,15.0,16.666666666666675,348,5.8522024797744745,79.2609616062607,11.170308387425273,-0.7857011621705532,3.6375861597263857,3.6375861597263857,1.410986973710262,2.8903717578961645,-1.3236898118130318,3.4965075614664802,-0.12783337150988489,7.80057265467065,3.940416079929364,3.634951112088381,-0.42902985764272183,1.2423480822116113,1.57554495606664,1.63200514307748,0.7181819008606247,-0.6774982784469612,-2.2208923994396423,-2.2990623333184477,-2.161147398350454,-1.2486670321204203,-2.545139097583396,-4.430460862196278,-1.6838974848534904,-4.230576741547014,-2.0934268822465314,-3.664655243889754,-0.9287960990544452,1.1378330018213911,-1.595850558736455,2.0476928433652555,2.833213344056216,3.6109179126442243,2.6390573296152584,1.4537855696418396,-1.5045051647559518,-0.6174195664489491,1.824549292051046,1.2809338454620642,5.651084685655752,3.6888794541139363,3.4339872044851463,3.367295829986474,4.204692619390966,2.128231705849268,4.268297869345539,,3.4011973816621555,4.092676505121403,2.203281530239256,4.141546163706395,3.912023005428146,3.871201010907891,2.60592763733327,0.5943142273870811,2.2361104758997143,0.1810959102871833,2.365178398536681,0.6975700622844491,1.6151780354767609,,,0.6152741786928781,3.970291913552122,2.70805020110221,,1.7668180826574755,4.372745719990746,2.4132592212429973,,48.64351505097204,-34.03121741093595,92.3715046454749,43.19138257355293,33.95921792688841,16.666666666666675,40.303622012351646,16.25038022246265,16.25038022246265,1107.6145192441943,7.799785738495999,13.943912922454007,8.874900371135698
34,OH,11689100,39,39,Ohio,4.8,391,0.06632394538853,18.0,0.88,0.4651,16876,52.3,63.0,0.532713001008746,3.54463048871283,5.0438947039702,5.18402016733843,2.12172493758113,0.521341935016203,0.095708885289633,0.102503183777588,0.163338415439881,0.277167821916428,0.070004165932253,0.011892,0.193614,0.015818,0.133095,0.037558,0.330043,52664.0,0.20%,79.69%,75.85%,-3.42,-0.03716802320521,3.75,16.0,45.0,26.61%,24,4.351643122,0.206197466,0.521598342,4.5,3.1,293.2,37.0,30.0,33.0,44,5.7,57.8,30.3,28.3,77.9,10.87687,60.9,20.10%,27.0,93,16.27416734160507,3.2632486289678866,7.952395137946739,1.90537670759042,9.986723753838898,4.344823388782616,4.209548250547826,-1.8337088629615452,36.66980027023781,29.89725055515246,42.0,24.0,40.476190476190474,12473,9.431321587125709,153.4869057613761,10.871687389147713,-0.7655028427520857,3.6635616461296463,3.6635616461296463,1.5686159179138452,5.968707559985366,-2.713204279747698,2.8903717578961645,-0.12783337150988489,9.733647773244229,3.9569963710708773,4.143134726391533,-0.6297724594836288,1.2654339200556226,1.6181785423832304,1.6455808493468873,0.7522294076527833,-0.6513491472894102,-2.346444139591357,-2.2778614196413036,-1.8119310620915872,-1.2831321009570582,-2.6592005253857254,-4.4318893738462855,-1.6418887927046084,-4.1466067468849115,-2.0166921200267263,-3.2818688741961224,-1.1085323299800107,,,1.3217558399823195,2.772588722239781,3.8066624897703196,3.1780538303479458,1.470553502974282,-1.5789209965145556,-0.6508574470557275,1.5040773967762742,1.1314021114911006,5.680854970012496,3.6109179126442243,3.4011973816621555,3.4965075614664802,3.784189633918261,1.7404661748405046,4.056988775678332,3.4111477125153233,3.342861804649192,4.355425952876702,2.386638516215338,4.109233174715851,3.295836866004329,4.532599493153256,2.789579024979683,1.1827232111435302,2.073473158505403,0.6446797357959743,2.3012565863035794,1.4689851108906948,1.4373553380289341,,,-0.4806011542638101,3.7376696182833684,3.1780538303479458,,2.244036233922785,5.0336152589024685,2.3861619226778767,,77.9017040174308,-44.794631098497085,53.3435116354406,70.71262949440764,35.360918220417844,40.476190476190474,29.89725055515246,34.7255806100178,34.7255806100178,1096.3262064866972,25.275370801477415,25.120178280677578,34.51726486906949
35,OK,3956971,40,40,Oklahoma,6.1,28,0.126877292311799,34.0,0.88,0.4739,13517,75.03,51.5,0.65373271848063,3.72696639458317,5.10968208913609,5.02845214077376,2.24887248547412,0.393735672757269,0.073072035039162,0.088508044068526,0.132128933704612,0.242449319659123,0.069122950288932,0.009983,0.199564,0.015376,0.137924,0.026922,0.33605,50876.0,0.39%,80.00%,82.57%,2.89,0.128960720475164,-1.0,13.0,42.0,25.34%,20,4.565994266,0.17051529,0.430984935,3.6,5.0,431.8,45.0,30.0,25.0,59,5.5,55.7,,25.5,66.2,9.93928,60.5,22.70%,46.0,78,15.190989391556274,5.921721113252314,13.912255278630159,3.2945414737466954,14.576765917944098,6.510285900735818,6.551447545593302,3.3389028559354346,70.59749564157921,78.52045890847434,14.0,5.0,51.1904761904762,3784,8.238536930171769,125.15152710818393,10.837146578571375,-0.7467589500085945,3.6888794541139363,3.6888794541139363,1.8082887711792655,3.332204510175204,-2.0645348618671404,3.5263605246161616,-0.12783337150988489,9.511703431483827,4.3178880335576375,3.9415818076696905,-0.4250566983988556,1.315594603709266,1.6311371888039712,1.6151122112621488,0.8104289730479005,-0.9320754761525101,-2.6163095430240353,-2.4246618376691385,-2.023977062636164,-1.4169625815426816,-2.6718684718189563,-4.606871632627849,-1.6116202920931673,-4.1749474267542,-1.9810524701671277,-3.614811482760236,-1.090495320566162,1.0612565021243408,-2.0482474134282898,,2.5649493574615367,3.7376696182833684,2.995732273553991,1.5186362923030483,-1.7689303088599901,-0.8416821430855681,1.2809338454620642,1.6094379124341003,6.067962518080707,3.8066624897703196,3.4011973816621555,3.2188758248682006,4.07753744390572,1.7047480922384253,4.019980146933238,,3.2386784521643803,4.192680462942962,2.296494583437324,4.102643365036796,3.828641396489095,4.356708826689592,2.720702448887863,1.778627135232465,2.6327701264113887,1.192267000075834,2.6794288856480666,1.8733833724198676,1.8796860245576281,1.2056422667783082,0.6770067360729841,1.8521813288638609,2.6390573296152584,1.6094379124341003,,2.1088227711382777,4.829525220026141,2.3829797306011047,,59.779350807558984,-54.783000305541684,48.829232594416005,63.39369757550373,77.19794354485153,51.1904761904762,78.52045890847434,51.30202447044044,51.30202447044044,5543.347755565817,61.54146421691258,83.4379900796865,33.498869465847505
36,OR,4217737,41,41,Oregon,9.7,175,-0.133394450939612,5.0,0.38,0.45,10846,30.07,28.2,0.403672460463433,3.2626372107105,5.0384884173364,5.27628534794347,1.89309362791623,0.561862874749962,0.102201933389276,0.124713029391682,0.232571685411086,0.333667591564442,0.096427666197947,0.015897,0.209897,0.020583,0.128631,0.043153,0.319603,52726.0,0.26%,77.21%,89.96%,-0.5,-0.28495805462642,31.5,20.0,33.0,31.42%,28,4.415761992,0.23311274,0.572850189,4.7,3.1,284.4,28.0,25.0,48.0,31,5.7,62.9,60.3,33.7,81.0,10.71233,62.5,25.20%,21.0,140,15.254809286251392,3.7899948393753435,8.035663257322401,1.4870820329411312,10.134543020267323,4.388333027274146,4.167082531332422,-1.8059655609268268,37.9164213762092,31.75195261430752,40.0,21.0,39.28571428571429,6723,8.813289762469037,134.44505451093698,10.872863971501873,-0.7985076962177716,3.713572066704308,3.713572066704308,2.272125885509337,5.1647859739235145,,1.6094379124341003,-0.9675840262617056,9.291551627401006,3.4035279970004377,3.339321977944068,-0.9071514712767058,1.1825358286872028,1.617106119903962,1.6632223175365217,0.6382123310760419,-0.5764974539669241,-2.280804683688183,-2.0817399458548027,-1.4585567771281531,-1.0976100164174634,-2.33896212478583,-4.141624866803403,-1.5611383447779366,-3.8832897866052734,-2.050807438685551,-3.143003338956351,-1.1406756784006558,,,3.449987545831587,2.995732273553991,3.4965075614664802,3.332204510175204,1.4851804107831823,-1.4562330797792822,-0.5571310467132558,1.547562508716013,1.1314021114911006,5.6503816979290855,3.332204510175204,3.2188758248682006,3.871201010907891,3.4339872044851463,1.7404661748405046,4.141546163706395,4.09933210373314,3.517497837358316,4.394449154672439,2.3713954144864275,4.135166556742356,3.044522437723423,4.941642422609304,2.72489481636983,1.3323646574510184,2.0838895418091745,0.3968158326955496,2.315949689619264,1.4789494345363274,1.427216158179488,,,-0.17680435505455783,3.6888794541139363,3.044522437723423,,2.1762607825590976,4.901155598928927,2.386270141268897,,82.24709169367523,-27.206787071052375,53.497283969465315,87.7331878491415,35.58531109830767,39.28571428571429,31.75195261430752,37.908963038152656,37.908963038152656,1203.9204148415113,25.365963022500154,25.89386782619937,35.370808783130954
37,PA,12801989,42,42,Pennsylvania,7.0,41,0.116290940412852,26.0,0.88,0.4745,30490,52.75,39.2,0.488436120401725,3.56469835899368,5.07470775456725,5.2375455445334,1.85983776973838,0.522730049261275,0.10445465571251,0.135755182553005,0.189003100703978,0.349423156686044,0.094557244352157,0.010656,0.19015,0.01874,0.1391,0.038243,0.355271,56868.0,0.20%,79.90%,87.27%,-1.54,0.061865600772521,16.0,17.0,52.0,28.03%,27,4.493236748,0.220342438,0.569341749,4.4,3.1,306.4,36.0,30.0,34.0,54,5.6,62.3,39.0,31.4,78.7,11.14623,62.1,19.62%,19.0,125,16.365111107442974,2.7824701684873205,8.105173937521771,1.763685738769638,8.767695008240056,4.839745568956646,4.071110749791752,-2.2110921431706636,36.22958930207874,19.996803770261703,44.0,42.0,59.523809523809526,14083,9.55272367519805,156.33138432331708,10.94848807175559,-0.7454936609321545,3.7376696182833684,3.7376696182833684,1.9459101490553132,3.713572066704308,-2.151660120919514,3.258096538021482,-0.12783337150988489,10.3251540399823,3.965563772356176,3.6686767467964168,-0.7165465828837532,1.2710794385035016,1.6242689379628077,1.6558529810640799,0.6204892633504113,-0.648690106372953,-2.2590022183730314,-1.996902143710782,-1.6659918582159157,-1.0514716079029118,-2.3585498675408894,-4.541632165184104,-1.6599420446078683,-3.9770950021718607,-1.9725621800527398,-3.2637947419932796,-1.0348744004515567,,-2.7827909763390064,2.772588722239781,2.833213344056216,3.9512437185814275,3.295836866004329,1.5025733213327996,-1.5125724064132688,-0.5632744117950536,1.4816045409242156,1.1314021114911006,5.724891437866436,3.58351893845611,3.4011973816621555,3.5263605246161616,3.9889840465642745,1.7227665977411035,4.131961425793407,3.6635616461296463,3.4468078929142076,4.365643155423357,2.4111013241398966,4.128745988939433,2.9444389791664403,4.8283137373023015,2.7951516972636115,1.0233390829914284,2.0925026154782507,0.5674057890886139,2.1710739449565057,1.5768621509493865,1.4039158737176802,,,,3.784189633918261,3.7376696182833684,,2.256826315421815,5.051978012685426,2.393201371090432,,79.03942988278452,-55.457255894926206,63.38090525904665,83.01750310647105,32.3085735424969,59.523809523809526,19.996803770261703,34.80977561002707,34.80977561002707,724.4759879508413,36.72345125989696,24.708315511274137,51.50202483062103
38,RI,1059361,44,44,Rhode Island,13.7,17,-0.087407698383926,30.0,0.5,0.4628,3150,43.23,41.0,0.386703804715758,3.357483717964,4.80864295411852,4.96977735801886,2.01945168156465,0.491306592221188,0.141247168656082,0.122009655215518,0.146086519720181,0.232007851960907,0.094046445089515,0.015239,0.207969,0.020293,0.134518,0.039988,0.312219,51963.0,0.17%,79.85%,83.97%,-2.65,-0.129237006682566,32.5,15.0,48.0,22.97%,19,4.288190345,0.18458011,0.540373246,6.8,2.3,221.1,32.0,29.0,39.0,55,7.4,65.2,,34.2,90.7,11.72124,61.3,21.62%,41.0,109,13.873176454124396,4.128899655765254,6.531890753182138,1.087695737413526,9.639159363518708,5.958481165288309,4.9802937770114815,-1.9674699821422086,43.12785039400525,19.118218538053107,32.0,44.0,76.19047619047619,1678,7.425357887027151,103.01330020175195,10.85828720583839,-0.7704602836626155,3.784189633918261,3.784189633918261,2.617395832834079,2.833213344056216,,3.4011973816621555,-0.6931471805599453,8.055157731819678,3.7665346986795405,3.713572066704308,-0.9500962414833388,1.2111917999512258,1.5704149141905903,1.60337504192581,0.7028260297953384,-0.7106869219834729,-1.9572439540691824,-2.1036550962695695,-1.9235562319691728,-1.4609840632294626,-2.363966522040745,-4.183897347674414,-1.5703662488496928,-3.8974792799873055,-2.006057259898262,-3.2191758698772026,-1.1640504143285169,,,3.481240089335692,2.70805020110221,3.871201010907891,2.9444389791664403,1.455864812941869,-1.6896717091973275,-0.6154951818936641,1.916922612182061,0.8329091229351039,5.3986150878634005,3.4657359027997265,3.367295829986474,3.6635616461296463,4.007333185232471,2.0014800002101243,4.177459468932607,,3.5322256440685598,4.507557357121091,2.4614025806000064,4.115779842942166,3.713572066704308,4.6913478822291435,2.6299572242654756,1.418010944299433,1.8766964501034051,0.08406145621095958,2.2658339018655647,1.7848156105616535,1.6054888806644065,,,,3.4657359027997265,3.784189633918261,2.4849066497880004,2.0049008838001843,4.63485810806566,2.3849285862145178,,94.84213685617232,-42.15287728491563,51.59218716882261,77.31825943055952,34.27903393551364,76.19047619047619,19.118218538053107,49.722522907298064,49.722522907298064,824.5276689090522,55.956154465731345,30.237086675490794,79.1027906082752
39,SC,5148714,45,45,South Carolina,5.6,68,0.032409788405964,37.0,1.0,0.4747,15964,61.39,73.3,0.550934809171965,3.44032662654216,4.80047270494344,5.12006183715904,2.00582690647203,0.442659116201212,0.109791829335761,0.096648762435299,0.121521690457641,0.318282763680879,0.076524936926898,0.009304,0.194315,0.013495,0.136597,0.027224,0.328146,41457.0,0.26%,78.52%,84.87%,0.02,0.018156523461669,-0.5,14.0,70.0,22.65%,20,4.096472687,0.212494556,0.500325543,3.7,5.3,511.3,50.0,30.0,20.0,52,5.4,58.4,,28.1,66.3,10.11142,62.3,20.06%,23.0,71,15.454257532719637,0.9576768921247536,8.0269837866043,1.4236333901544322,8.481245524570125,2.2654585439362287,2.373954185623495,-3.7243841086304545,16.586296813391083,22.848507333127767,61.0,36.0,32.142857142857146,3364,8.120886021092838,125.5022639638316,10.632412024471595,-0.7450722534248647,3.8066624897703196,3.8066624897703196,1.7227665977411035,4.219507705176107,-3.429294790515096,3.6109179126442243,0.0,9.678091466168624,4.117246955439405,4.294560608892605,-0.5961387904913314,1.2355664164540907,1.568714393261539,1.633166516548608,0.6960563979164447,-0.8149552945337065,-2.2091691667396782,-2.3366718780109252,-2.1076625098496296,-1.14481509733569,-2.5701386183666424,-4.677310863765774,-1.638274725372658,-4.305436032512169,-1.9907202940192643,-3.6036563417835326,-1.1142966476841616,-3.912023005428146,-4.008725363471246,,2.6390573296152584,4.248495242049359,2.995732273553991,1.410126283178506,-1.5488389097693627,-0.6924963064244787,1.308332819650179,1.667706820558076,6.236956502085953,3.912023005428146,3.4011973816621555,2.995732273553991,3.9512437185814275,1.6863989535702288,4.067315889834181,,3.3357695763397,4.194189897191817,2.3136654781645554,4.131961425793407,3.1354942159291497,4.2626798770413155,2.737884533842558,-0.0432448312569339,2.082808839289956,0.3532123291094076,2.13785731691573,0.8177771860992005,0.8645569976118308,,,,4.110873864173311,3.58351893845611,,2.094439264119013,4.832323797961571,2.3639070739023063,,59.94743227400052,-55.681818307176044,22.071640889857314,59.48108814193866,20.068792611152602,32.142857142857146,22.848507333127767,12.086875046733349,12.086875046733349,378.9721243701999,9.078691758447665,15.24523582381708,21.09331559003574
